customer_tweet_id,customer_text,human_label
967943,@AppleSupport give me a new charger please,1
2709118,@AppleSupport why can’t I install videos on my iphoneX? https://t.co/paQKTOeh3Y,5
229232,Already at 52% phone charge...and it’s not even 7 AM yet. Cool @115858. #batterysucks,6
2775965,How do you screen shot on the x ? 🤨 @115858 help thanks,1
436488,@AppleSupport Hello. Pictures that I send from mac via imessages don't download on iphones. How do I solve this? Google isn't helping.,5
321774,"@AppleSupport I’m not receiving any texts to verify my Apple ID, tried a different number and still not gettin any, even when I tried account recovery",3
1947688,@118721 @AppleSupport so I downloaded a bunch of music albums in Apple Music app. But suddenly they l are disappeared. Can see and check,5
244210,"Turnes bluetooth off yet it autoenabled to connect to the car. Unacceptable, off is OFF. #iOS11 @115858",7
1691843,Ok @115858 you’ve crossed the line. How you gon charge me 3 times for my Apple Music.,6
2284994,"@AppleSupport I am unable to login to https://t.co/UGOhMiMDl8

Same on https://t.co/Tcccp65Jwd and https://t.co/VtJjpwM40M connect. PLEASE HELP! https://t.co/Ir6XwhVsla",3
1241140,"@AppleSupport
#podcast #app can’t download, subscribe, sort, play properly. Everytime I use, malfunction and crush happen.",5
1509400,".@applesupport I paid for a year of Apple Music in one go, but keep getting charged INR 120 per month. Could you please look into this?",6
1931810,"@AppleSupport I was just sent an email with a reservation # to complete the iPhone X order made yesterday, but it’s not working. Help?",8
2050163,"@AppleSupport hi, please tell me if iPhones battery life starts decreasing if it gets overcharged?My batt dies so quickly since last 2 weeks",1
1058920,So the new @115858 iOS11 feature that stops apps from requesting rating reviews is working great. And by that I mean #notworkingatall,5
238775,@115858 Be careful after sales service is very bad my battery of i7 exploded within 3 hrs of return from service centre only 18 month old life risk,1
826635,@AppleSupport Isn’t working as smooth. Lots of freezing all apps are up to date too. Very frustrating.,5
2784600,@AppleSupport Thanks. iCloud and there’s enough space on it for the back up,4
2343657,@AppleSupport Why does my WIFI keep turning on by itself?,7
333227,@AppleSupport Sound works on all apps out loud other than on the phone,5
2352153,@AppleSupport I pre-ordered an album and was supposed to get a boost code with purchase. Nothing arrived. Please help! @AppleSupport @118721,5
915242,"@AppleSupport I have updated my phone, apps, and have backed up my phone so idk what the problem is",5
285690,"#iOS11 ha ancora moltissimo problemi, la barra delle app va a destra e sinistra sola 😱😱😱😱😱. Ma cosa combini #Apple. @AppleSupport https://t.co/WARFrNGA8R",5
2732951,"Hey @AppleSupport if my iPhone needs an approval verification code from my other Apple device, but my other Apple device (my Mac) needs its own approval verification code, how the heck do I approve either one so I can approve the other???",3
1465058,@115858 please get your shit together I’m tired of my phone freezing up when I’m trying to open a app or my music 😡😡😡😡,5
374796,@115858 @AppleSupport Think you made a mistake updating Weather app. Bottom right button used to show all locations. Now just switches them. https://t.co/eZw1FSUXLv,5
493556,@115858 I’ve charged my phone 3 times today but have only been on it for about a sum total of an hour 🤔Show your workings.,6
1725068,"@AppleSupport I don’t usually take photos inside of apps. But yes, Messenger is also having problems sending snapshots that are in focus.",5
1042518,"@AppleSupport no, the download just keeps loading and nothing happens, like this: https://t.co/VvON9bvXEi",5
2583127,Hey @AppleSupport why does my iPad keep telling me I need to buy more storage for iCloud when I just upgraded to 50GB?,4
456172,@AppleSupport i need help changing my number on apple id I don’t lnow how to do it,3
779492,@AppleSupport How to reset Launchpad order in macOS High Sierra? The second page my MacBook launchpad is out of order,8
2070296,"@AppleSupport my phones taking forever to charge, dying super quick and freezing. What should I do (7plus)",6
259448,@115858 @AppleSupport #iOS11 Quisiera activar/desactivar wifi y bluetooth cd yo quiero y no cd le da la gana a mi #iphone #AsiNoActualizo 😡🙌🏼,7
1647380,@AppleSupport My iCloud photo library has been stuck at 1% for the past 3 or so hours? https://t.co/CCGnkn5bP7,4
2071879,"@AppleSupport Hey Apple why have you taken away my ability to move and Group my Apps like I want them! I want hay back!
#freemyapps",5
2584335,"@AppleSupport Hey, how come when I got up I found my iPhone (7 plus) look like this? I tried everything to turn it in but nothing happened. I also tried to install the old versions using the laptop but it didn’t work. So, what can I do? https://t.co/CU6NP9RYu5",5
1857992,@AppleSupport @115858 WHY DO YOU GUYS KEEP DELETING ALL MY PICTURES AND PUTTING THEM BACK???... ALWAYS IN THE WRONG ORDER MIGHT I ADD! https://t.co/YlG9fo1BKs,8
225102,@AppleSupport I’ve backed it up from iTunes and also reset it from there too. MacBook Pro 13” 2013.,5
1360166,@AppleSupport I need to edit my shipping address on my iPhone X order. I am unable to do it online. Options? Thanks much.,8
2436883,@AppleSupport And the fact that there’s things out of order right now is kind of driving me nuts is there any way to fix that?,8
1525978,@AppleSupport UPS didn't deliver my iPhone X and they say it has been signed by OFFICER :( https://t.co/NDGZzlv0hm,8
2271750,@AppleSupport since updating my phone it no longer connects to my Wi-fi automatically! Any suggestions?,7
1757740,"@AppleSupport I have 2 computers in different rooms, my original thought was to be able to use icloud to jump between my computers and share files, I had Dropbox and switched to Icloud but it does not work the same at all. please help",4
2299409,@AppleSupport Am I the only person to have an iPhone 6 that powers off when down to 30% charge but when put on charge still shows 30% charge available?,6
1805447,@AppleSupport since iOS11 your Podcast App doesn't work. Reinstalling from iTunes also didn't work. What should I do next? https://t.co/5eVERgIqrm,5
2372214,@AppleSupport I have I have to everytime it happens because otherwise the app won’t re-open,5
1281101,@AppleSupport I have problems connecting through Wi-Fi @67186 @67187 ¡its sucks! 😡😡,7
2847542,Just a horrible service by @115858 have been waiting for a week for my order. They need 8biz days to investigate where my iphoneX is. Everyday telling that I should receive a call the same day telling me where my order is. Just terrible service #appleuk #apple #iphonex,8
751746,@AppleSupport iPhone 6s and it says waiting for activation even reset network nothing,7
1498680,@AppleSupport $150.  If someone can contact the store and cancel the repair tomorrow morning that would be great. I doubt we get any help,8
1165392,"@AppleSupport creating slide show and want to use iTunes music, getting DRM error, tried purchasing iTunes Match and still not working",5
2398138,@AppleSupport my network has been “searching” for a connection for 3 days and sprint says its my phone not their service,7
2321885,"@AppleSupport Hi. My iPhone is suddenly out of storage - check shows system taking up 9gb?! Restarted, system then taking up 12gb! Any ideas? Surely that can’t be right... #iphone",4
2965419,"@AppleSupport Now I am really unhappy. Yesterday my iPad Pro could not determine my location whilst using a Telstra wifi device, in fact it still cant.  And now, my $235 Apple iPad Pro keyboard stops working.

Less than happy, both my previous iPads worked near flawlessly.",7
1124381,@115948 @AppleSupport why won’t my Apple Music work when I have full 4G? https://t.co/UOmrZZpO18,7
1400540,@AppleSupport No third party RAM. Home network with no security hardware -- just the usual firewall at the router and on the machine. Nothing unordinary.,7
641972,@AppleSupport why does the iPhone 7 get so hot while using certain apps? Mine gets too hot to touch oh and would be helpful if you had a uk support twitter page,5
2455373,@AppleSupport @115858 You are terrible. Been trying to recover my Apple ID for a week and you won't help. Going to switch phones #BadApple,3
2918864,"@AppleSupport Tried LTE already, no go. Same message",7
2815600,@115858 @AppleSupport my phone keeps crashing while trying to restore my pictures what is there to do?,4
2806702,"Soy el unico con que después de la ultima actualización quedo con problemas en el #iphone6 ??? Las app me cuesta que carguen, se me cierran solas y hasta se me va a negro. @AppleSupport @115858",5
759072,@AppleSupport Justin in ur Lakeside store is rude. I gave my @118845 on Friday as damaged &amp; now they have got lost in post &amp; won’t help,8
2702096,@AppleSupport my problem is that it says it wrong so I can't sign in to my Apple ID,3
1019265,@AppleSupport Are there any student discounts on laptops in store?,8
384039,"@115858 Been to Apple Store 3 times, told we'll be seen, paying for the train that students can't afford. my boyfriend phone is still broke.",8
1330008,@AppleSupport @115858 have confirmation email and order number for iPhone X but just got alert Apple Pay was declined? Wtf,8
810332,@AppleSupport When signing into iCloud I get error connecting to Apple server ID. Please can you help? Thank you,4
2185474,@AppleSupport also why does the app keep reappearing when I turn my power of and turn it back on. I did not download this I want it gone,5
2493138,"@AppleSupport Thanks. Yeah that's right, they are in the iTunes library on my computer",5
2862179,"I’ve had my iPhoneX since Thursday and still don’t have all my apps loaded. What gives, @AppleSupport?",5
1370237,"I’m in hysterics over this. Of COURSE this would happen. NATURALLY. @AppleSupport you broke me, how much to repair?",8
1770842,@AppleSupport My car only can control @115948 even when the app isn’t open. Happening with @115888 @20538 @126654,5
2059877,@609222 @115858 I love waiting 3 minutes to open any single app on my phone before realizing it will never actually open in my lifetime.,5
761905,@AppleSupport The one app i’m 100% certain about having this issue is Whatsapp.,5
103941,@AppleSupport Is there a way to save the photos you have on a external hard drive to iCloud?,4
621735,How do I cut off the auto dimmer and the auto wifi feature in the iPhone bc I don't need it to regulate what I told it not do @AppleSupport,7
1306469,Ok after FOUR tries I am done done. SCREW you @115858 TV. I have put in the password and verification codes! #whatisthisfortknox ? #fail,3
2350826,Getting an email from AppleID saying someone tried to login to my account from Indonesia.... shouldn’t I have gotten a text instead of an email? @AppleSupport,3
1179945,@115858 al colocar el modo avion y apagarlo se enciende automaticamente el bluetooth. Iphone 6s plus https://t.co/k19WCqomKy,7
247064,@AppleSupport I usually off my wifi through control center before going to bed at night but when i woke up the wifi gets automatically on...,7
1213643,@AppleSupport Hey! Trying to download iTunes. Your website thanks me for downloading but never starts the download. Can I get a direct link?,5
905373,"@AppleSupport MacBook pro 13 2016 without touchbar(mll42)
have to charge it about 2 times more than before in a week",6
2948254,@AppleSupport I’ve tried on both and multiple WiFi networks,7
2502120,@AppleSupport  I hope you are going to change the feature of turning off wifi and bluetooth for only one day if you turn it off from the control center. I know you can turn them off through settings but that is bothersome. i wish it worked the way it used to.,7
892841,@AppleSupport I keep trying to cancel my genius bar reservation but your site keeps crashing.,8
1787265,"@115858 Leave the app to start another one, when I come back to YouTube this happens... @AppleSupport",5
1676733,@AppleSupport Yes I have a subscription,6
394070,"@AppleSupport So I do the forgot my password thing, put my number, get a new password but it still says it’s wrong. Pls help",3
1867977,"OMG @115858 ios11 is a flaming disaster. Phone keeps locking up, podcasts are buggy, and control center Wi-Fi/Bluetooth on/off is ridiculous",7
813352,"@313814 @AppleSupport BT servers have seen the sign-in - had a notification email picked up on phone - but the iMac says it's ""offline"", Why can't it just WORK 😡",3
86972,@AppleSupport Pour les anciens wifi enregistrés il me signale que les mots de passe ne sont pas corrects.,7
125777,Hey @AppleSupport can you tell me why this keeps on popping up? I’m not trying to purchase anything? https://t.co/wUiDreUVVr,5
1329289,@AppleSupport why did my purchased season of modern family change from being able to watch it to having to watch it if some app of Apple TV?,5
2941910,yesterday a bunch of my photos went out of order and i was like wtf but this IS NOT FUCKING COOL @115858 @AppleSupport,8
2287909,@115858 why don’t you fix this box question mark in replace of I️. Instead of designing 1000 dollar phones. #getyourstufftogether,8
1484383,@AppleSupport hi! I keep getting this error!? But I’m not trying to purchase anything?What does it mean? https://t.co/wqQE4ynu13,5
629768,"@115858 Why will you not fix the Podcasts app? I have doubles of every podcast showing up in my feed, what is the point of syncing with iTunes if it is going to duplicate and then delete itself from my feed?",5
834557,@AppleSupport What’s that line under the LTE? https://t.co/SFjbfsNyjB,7
2039523,"So all of a sudden my phone becomes a potato and stops working when plugged in to charge?
@115858 what is this",6
1582105,"@AppleSupport Yes! It does.. It’ll play a song, then i’ll open an app and the music will fade out.",5
737245,@115858 @AppleSupport @118721 7 emails saying you would call or text instructions to recover my iTunes. You guys suck ass. #iAss,5
302662,"@AppleSupport hi, are you able to make the app animation the same like ios10 I’m getting headaches from changing apps &amp; Dots for connection",5
2237366,"@AppleSupport You’re welcome. Yes, it happens with any. I’ve done a reset to factory settings and re-started the phone without iCloud, and then downloading everything by signing in on iCloud. Same thing :-/",4
1160688,"""Hey Siri, Play some music by Alice in Chains!"" @AppleSupport, it doesn't work in @115948 with the subscription. 👎👎",6
1524156,"@AppleSupport Thanks I love it. fixed it. Signed out of icloud, reboot, signed back in and it worked",4
1133183,"@AppleSupport Seems to be working now. FWIW, this was after putting in my billing zip code and last of my SSN",6
1277209,"@AppleSupport hi, is this normal when I search “bitcoin” in the Podcast app, I don’t get results like this one: https://t.co/7zALluEjWA
It has the word bitcoin in its title though!",5
943583,@AppleSupport why the wifi and Bluetooth did not shut down from control panel..it still on in setting tab,7
6702,@AppleSupport Make WiFi and Bluetooth to actually turn off. I need to enter Settings everytime because of your stupid decision.,7
90620,Four videos are suddenly gone from my phone...would the automatic iCloud backing-up do that? Clear space by transferring them there?? That's the only thing that could make any sense. @AppleSupport,4
2771880,"@AppleSupport When listening to Spotify and one Airpod is removed from the ear, music doesn't pause like it does with the Apple Music app. Is this expected behavior?",5
1481872,I’ve had to charge my phone 3 times today. I’m on to you @115858 https://t.co/dDZrfB6XfJ,6
2571358,@AppleSupport iTunes!,5
1748761,@AppleSupport im trying to download the updated style guide for a project but can't because im in canada? https://t.co/wf3xcDZPel,5
1080391,"@AppleSupport hello, I received a virus pop up message while reading an article on facebook app. I closed out of the app then phone shut off",5
1913134,"@AppleSupport so fed up with your products which start breaking down, as if on cue, 1 year after purchase!",5
1605516,"So my iPhone 8 and apps are up to date, but I’m not seeing a lot of emojis on Twitter and Facebook. What gives @AppleSupport?",5
2477700,@AppleSupport Text messages and also using other apps. It happens whenever I’m typing. Starting a message or replying back to someone,5
1889592,@115858 I brought an iPhone charge cable the other day and it doesnt fucking work you guys are absolutely pathetic,6
34707,@AppleSupport there is one from a little while back that would have most of the notes data,7
857155,@AppleSupport I do not have any Apple devices and I am going in circles. I want to cancel my iCloud account. Help please!,4
2149093,@115858 Where is the Game Center app so I can fix this issue???? It’s not on my phone https://t.co/1bjoVm1ZN3,5
1522656,@AppleSupport Lots of people around the world are experiencing problems with crashes of the messages app on iPhone X! Can you fix that soon?,5
2309835,"@AppleSupport If I have a MacBook delivered in the UK, which delivery couriers will be used?",8
1845677,@552879 @115858 They have the wrong serial number on my account. I have the receipt from when I upgraded and it matches my phone’s.,6
2179543,@118721 Hey @115858 @AppleSupport @115948 and whatever other Apple department... my 1 year old somehow purchased #Seinfeld series through Apple TV &amp; I can’t get a #refund. this is BS.  I want my $100 back. I haven’t watched that series since “Kramer” went on his #racist rant in 2006,6
94842,@AppleSupport I submitted a video podcast show to iTunes and approved. Can’t submit the audio version though “Can’t submit your feed. Your feed was previously submitted” - that’s the video version not audio. How do I go about this?,5
679934,"@AppleSupport So when the Apple Watch isn't able to control the music app on the phone, is it the watch, or the phone that is failing?",5
2859989,@AppleSupport Having a store credit of .46 cents and can’t spend it on anything. Unable to change the store until it’s spent,8
2001822,@AppleSupport I️ just wanted y’all to know I’m getting tons of [?] when I️ type in apps. https://t.co/UFjYX1KGJ9,5
90632,"@AppleSupport I purchased a Macbook Pro 13"" Touchbar and within 4 days discovered keys were going hard, not inputting properly - should this machine be immediately replaced. If it has to go into a repair centre first, can you say why?",8
2624906,"iTunes just deleted 1,300+ songs from my library.... wtf! 🤬🤬🤬 thanks @115858",5
2366157,@AppleSupport Nothing happens. I’m only able to force close the apps until after ending the call.,5
1365659,@AppleSupport  PQ O WI-FI E O BLUETOOTH FICA LIGANDO SOZINHO?????!!!!!,7
639743,@AppleSupport Updated again and still experiencing apps crashing...,5
1425148,@AppleSupport For this app it has happened multiple times and once or twice Apple Music app had issues. Play bar ws moving/playing but song can’t be heard,5
2695098,.@AppleSupport - my new iPhone X won’t stop displaying “Purchase of this item is not currently available...” any way to fix? https://t.co/IoaPSAg55e,5
2743089,@AppleSupport Since 4 November i have had contact with the support about my iCloud storage and still no solution. How long will that take normally?,4
1089276,@AppleSupport hi i dgraded my icloud plan from 50GB to free. I’m not sure if it was processed. How do i check it?,4
2676050,When your phone decides to delete all of your photos and your iCloud account. I hate u @115858 🙃,4
2564163,@115858 @AppleSupport @188  why is it I can only go on fb messenger ONLY on wifi but everyone else I know doesn’t have to use their wifi to access it,7
2041469,"@AppleSupport @547752 Same problem with 11.1 and iPhone 8+. Was a problem on 11.03 as well. I’ve seen thousands of posts with users with the same problem. I’ve done forget this device, hard reset, reset network connection...you name it.",7
2555464,"@AppleSupport I tried doing that but it says my iCloud email address is invalid, even though it is correct. Any ideas?",4
2476066,@95699 @95700 @95701 Listen you guys approve two of my request for support on not getting my Ingame Currency reward and then not deliver them? what gives Do i need to contact @AppleSupport for help?,8
2356475,@AppleSupport I wasn’t able to access photos stored in iCloud on my new device. I had to disable and enable iCloud Photo Library again.,4
689355,Hi @115858 I think my Bluetooth and WiFi have a mind of their own,7
2852260,"@AppleSupport Yeah, I've tried that. It brings up the login page again, I type in my password again, and then it just gets stuck with loading bar at 50% again! I've also tried starting up in Recovery Mode and running a First Aid check on the Disk Utility but it doesn't say anything's wrong?",3
1096926,@AppleSupport I prefer the photo album way! I do not want to buy more storage just to give Tim Cook more money,4
1622341,Can you stop turning my Bluetooth on I have it off for a reason @115858,7
1580494,@AppleSupport hi can you tell me why I'm being charged £9.99 a month I don't know what this is for thanks,6
942549,"I'm not going to buy an @115858 iPhone again, I deleted most of my apps, pics &amp; videos &amp; it still tells me memory is full 😡#frustrating #mad",5
2345910,Every time i wake up my bluetooth is on🤔. So What are you guys doing over night while my phone is idle? @115858,7
2292403,@115858 @AppleSupport what can I do if a support representative over the phone has offered an awesome courtesy solution for a repair but the store itself doesn't allow it? .. can a Canadian ship the product back to Apple? Please help! 😢,8
2137273,@AppleSupport got a iPhone X and it doesn’t tell me when any network activity is being used. Any help please. I’m I missing something,7
2869662,@AppleSupport that didn't answer my problem unless someone has been trying to use my login.   only one other person has that info. Oh well,3
2185386,"@AppleSupport I’ve noticed turning off WiFi from the control center doesn’t turn off my WiFi.. it only kicks me off the current WiFi I’m on. See below. I️ swipe up, turn off WiFi, but I’m settings it’s still searching for a NEtwork. Not just my phone doing this.  Known issue? https://t.co/vWb3Og00Kl",7
1156755,Seriously- #ios11update has corrupted my iPhone so much that i need a New. Who at @115858 shall i send the bill to? #nojoke 😡,6
2343869,"Hola @AppleSupport @115858 ¿Por que cuando conecto datos 📡 en mi iPhone al rato se activa la WIFI automáticamente,estando previamente en OFF? https://t.co/Y4tR6wWpRM",7
557851,"@AppleSupport Funny because the system message relating to my current Bluetooth status reads ""Disconnecting Bluetooth Devices Until Tomorrow"" I never specified I wanted to switch them off until tomorrow. I specified I want to switch it off - period. Why this counter-intuitive and odd feature?",7
2121676,"@AppleSupport All I have selected is the iCloud contacts the rest of are email groups I did have it linked with my outlook but have given up with that as they never worked very well together, losing email groups so all I’m using is iCloud now just a pain putting all back in",4
2552297,"@AppleSupport hello. There seems to be confusion about warranty, APP  &amp; app+. Who can I contact ( email ) to help me https://t.co/ttlvc9c9GS",5
2372215,Ever since I’ve updated my phone all my apps keep crashing ALL the time @AppleSupport 😠,5
760506,@115858 need some help w/ apple business... not sure how to get assistance.  vpp is stuck in verification status.  need help urgently,3
2321425,@115858 @2310 This fake ID seems to be disabling my login ID every alternate day.Hpe this tweet helps you elimate hoaxes. #hoax #appleid https://t.co/ECetorK7HH,3
554752,Suddenly can’t keep apps open for even a minute – they close on their own! Anyone else having the same problem? It’s driving me crazy 😑 @AppleSupport,5
694512,@AppleSupport My name is razz chakroborty (+91 705308855) i was using a apple i phone 6S. Yesterday 5.15 to 5.30 pm i lost my Phone so need your Support to find my phone my apple id is __email__ emi id is __credit_card__.i done the FIR. Plz help ME.,3
1093345,"Ever since I updated my goddamn iPhone, my Maps app has no idea where I am and is zero help. Screw you @115858",5
1015680,@AppleSupport Well my apps keep crashing and freezing,5
2834395,@115858 @AppleSupport I have literally turned off Bluetooth 10 times in less than five minutes. Absolutely nothing on earth should be able to turn my Bluetooth on but me. I hate this,7
31435,"@AppleSupport Just used your ""chat"" portion on help, it won't let me chat with anyone. My apple ID has been very buggy",3
820690,"@AppleSupport Thank you for the response. Yes, it is up to date. All apps with updates done.  Heavy user for years. iPhone locked up today. Need reboot.",5
2121766,@AppleSupport could you help me and let me know as of why am I not seeing the new colourized notifications for your @115948 app on my Android device? #help,5
1927129,@applesupport can u support me in finding out why my phone deleted all my notes now I CANT LOG IN TO ANYTHING MY PASSWORDS ARE GONE,3
2266722,@AppleSupport restoring an iCloud backup on my new iPhone. Photos and videos haven’t gone across... I’ve erased iPhone and restored several times - what is happening?! 🤭,4
1775844,Hey @AppleSupport if I have 10.3.3 why do I keep seeing this error message during app updates ? https://t.co/JcTN8AdVFS,5
1363243,"@AppleSupport need help on completing iPhone X reservation order, but chat and call support are unavailable. Thanks",8
1301889,@AppleSupport It’s forcing me to pay for subscription when I already paid also iphone6,6
1118221,"@AppleSupport @115858 can’t send videos to non iPhone users after last 2 updates,reset to factory settings re signed in to Apple ID thoughts?",3
370175,Hey @AppleSupport what’s this? Every time I (and others) type “I️” it wants to replace with this weird “ A ? “ thing. #StrangerThings https://t.co/IjlsTFYYAp,8
1008526,@AppleSupport i cancelled it a day before and it still charged me,6
952595,"@AppleSupport Hello, I would like to buy an apple watch from the Apple store application but there is no shipping to my country",8
2527050,"Mi iPhone necesita una revisión, fui a  la MacStore y que necesito bajar la app @AppleSupport y sacar cita ¡Qué tal!",5
2345933,"High Sierra 😩😩😩. I'm trynna get work done, @AppleSupport  Why is this OS taking all daybto install?",5
1645440,@115858 why can my WiFi signal be blocked by simply putting my hand over the top/ back of my iPhone X? Is this another death grip issue?🤦🏻‍♀️,7
487954,Dear @115858 - You’re trying to make me use Windows full time aren’t you? This laptop is fully charged… https://t.co/8j0PqNnCCW,6
1889733,now my photos don't sync correctly with ios11. THIS IS ALL I CARE ABOUT @AppleSupport #faili,4
1748871,@AppleSupport I've placed an order for what I thought was collect in store but it's gone through as hole delivery. Can I change this? ☹️,8
456131,"Story of my life, spent a whooping amount of money for a 256gb Iphone, just to get “iCloud storage full.” Fix it @AppleSupport !!🙄🙄 https://t.co/8gjxnDaLBc",4
2300185,"@AppleSupport hi, I ordered an iPhoneX on release day, and I can't look up the delivery tracking. Do you have some kind of problems with your servers at the moment? Greetings from Germany :)",8
2280339,@AppleSupport @115858 i used to love my iphone but sinceyour last 2 updates... it shuts off on its own and sometimes doesn’t come back up for 1 mn🙄,4
1539970,@AppleSupport where can I find the new 360• background within the clips app #iphonex,5
2355862,@AppleSupport any idea why this podcast wont play or download on @118721? @318 https://t.co/YNSot6WQ7I,5
1173949,@AppleSupport if I take my MacBook to an Apple Store can y'all instal a flat headphone jack on my lab top somewhere?,8
1924679,@416824 @120640 @116333 So I go 2 store and after I leave store staff falsify the case notes to say i swapped the display and they won’t repair.,8
337007,@AppleSupport Wifi connect doesn’t work well - I can connect and it works for a seconds and then doesn’t respond,7
1480708,@AppleSupport I tried in the storage management first then in Finder.,4
152913,@AppleSupport I am trying to install a new app as well as in-app purchases. I get the ‘Double Click here’ prompt but it just wiggles left and right and it does nothing when I press it.,5
2605292,@AppleSupport it's just taken 30 minutes to try to organise an AirPods send in for repair. Had to go and end chat. Still not resolved.,8
2774386,Hi Guys @AppleSupport Im unable to book a genius bar appointment to have my iPhone looked at for possible repair. Would you be able to help me schedule one. Its an already reported issue,8
770140,@AppleSupport Can we install and use it? Is it a crime?,5
1765904,Hey @AppleSupport my online order was supposed to be here but it's not! What gives?,8
1396716,@AppleSupport need help with iPhone order under a guest account and reservation says I only have till 12 and not taking class?? Help,8
797554,"@AppleSupport my iMac was erased from the recovery system, then tried to install OS, didn’t work. Restarted to internet recovery, then this https://t.co/iDQQF03eeu",5
2303121,"@34173 @115858 My kids are old enough to have that freedom, but I wont let them purchase paid apps at will given how games entice kids to buy game currency",5
2690907,@AppleSupport Right AirPod didn’t charge but left one did.,6
637432,"Hey @AppleSupport - I’m having difficulty downloading podcasts - most are only allowing me to stream. I’ve deleted and redownloaded the app, but no joy. Do you have any recommendations?",5
1055489,@AppleSupport Is it possible to do Time Machine backups to a network drive in macOS?,7
2220757,"So, @AppleSupport , in this new #iTunes era, how do we go about updating apps from more than one AppStore?",5
269506,"@AppleSupport Immediately after downloading iOS11. Apps freezing, phone shutting off then on, etc. It worked throughout the day then stopped again",5
2358649,@AppleSupport I usually don’t download for offline,5
1907212,@115858 @AppleSupport having trouble using iCloud Photo Library and iCloud Drive 🤔🤔,4
925536,@AppleSupport i just take my neighbor Wifi https://t.co/pnJMworFpQ,7
1340783,Ermm.. I wake up to pre order my iPhone X @115858 @AppleSupport why is it sold out so quick????????,8
1291127,@AppleSupport I have a 4s and 5s I’d like to try to recycle / trade in at my local Apple Store. Do I need an appointment for this? Thanks! Jeff,8
2565800,"@AppleSupport care to explain why, when I said ""pick up from store"" you instead shipped it to an address an hour away she won't let me cancel? Way to fuck up",8
537612,@AppleSupport Purchased from iTunes.,5
1435763,@AppleSupport Does the Apple Watch series 3 have all the sensors except celular? Does this watch include wifi?,7
2129171,@AppleSupport when my Bluetooth earphones are connected my keyboard will not appear #iphoneSE any ideas???,7
2966661,@AppleSupport Please help because there’s two payments coming out of my account and there shouldn’t be and you accidentally did this to me before  last year...and had to credit me. I I’m only paying for (ONE) storage...,4
1954675,As much @115858 charges for phones you would think the sound quality would be better. I constantly have to use speakerphone in order to hear.,8
553629,@AppleSupport depuis 1 heure toute les 30 secondes mon iPad plante sur toutes les apps evoe demande mon mots de passe. Ça vient de quoi?,5
2378893,Can someone please tell me how to put my #iPhone photos BACK in chronological order? #ios11update #fail @AppleSupport,8
2607732,"@AppleSupport Hi, I don't understand how to put videos &amp; photos that i took with my iPhone X on my windows computer when it's plugged on the computer.
When I do it via iCloud, quality isn't at is best.

Also, when I put videos from my PC on it, only 3 of them synchronize

Thanks https://t.co/TOuf0UG9op",4
1810596,There is a first for everything... I had a bad experience at the @115858 store....,8
324552,Bluetooth always automatically switching itself on with the phone @115858,7
408821,@AppleSupport why has my phone decided to change the order of my photos to a random mess? How can I put in date order?,8
1850987,"@115858 @115948 Hola, you broke music app, please fix it. It doesn't  play nice with your fancy new control menu.  Who are you? Trump?",5
908949,@156181 @118101 @AppleSupport My bf is raining them in a bit to see if they have it in store he works for EE aswell and they’re a just no decent info about what’s going on anywhere,8
829154,@317447 What is going on with @115858? Updated my iPhone this weekend and no more playlists on iTunes,5
1557343,@AppleSupport my iPhone 6 is hard glitching and lagging bad in apps. Very slow. And I️ cannot us the letter I️ without I️t being a ? Box.,5
2185421,"@AppleSupport @AppleSupport Hi team! I’m here for Apple Music app. I’m 28 years old male but now I can’t even download an explicit song from Apple Music app. Please enlighten me! I’ve tried Restrictions settings, too. Not working!",5
1762278,@AppleSupport Went sync,4
82058,"@AppleSupport @AppleSupport to unlock my iPhone, it happened every time. Sorry I took so long to answer, had to buy a new one 😕. The old one says Error 9 when trying to restore. Is there a solution?",4
2551393,Two step verification fucking sucks @AppleSupport how the fuck ima get a verification code from a phone listed as lost?,3
2185360,@115858 @AppleSupport @118936 is @86527 still available in your store?,8
2845726,Hey @AppleSupport my mom is trying to change her apple id pw on her phone but both the website and phone settings are unresponsive,3
874920,@AppleSupport why won't iTunes shuffle anymore? It's says ask Siri to do it. Why did you screw up iTunes? I only buy iPhone for tunes. Fix?,5
1082983,@AppleSupport know about #Files app crashing? I just tried to open saved pdf. Every time it crashes. #Fixit,5
700039,@AppleSupport how do I view achievements on games like The Room 3 that don’t have a list now that the Game Center app is gone?,5
2016963,"@115858 Also my messages app has been crashing Mid-text. As an essay texter, this has been major a first world problem.",5
11639,"@AppleSupport I get this message when I close the app. When I touch it I get into the app, but getting this when closing the app is annoying.",5
322066,Alarm çalınca Wi-fi açılıyor muazzam özellik #ios1102 @AppleSupport,7
592214,"I regret updating my iphone7 @AppleSupport it joe had a mind of its own changing settings, turning on WiFi , Bluetooth, etc wtf",7
1936360,@AppleSupport ITunes so the people with a brain cell can fix my fucking problem,5
1208445,@AppleSupport No. They loaded fine on windows iTunes but now I have to search for the art on iMac. I must be doing something wrong.,5
1178110,@AppleSupport ARE YOUR SERVERS FOR ICLOUD MUSIC LIBRARY DOWN? I CANNOT CONNECT TO ICLOUD MUSIC LIBRARY,4
798885,"Ever since I updated my phone, it won’t charge 85% of the time. I wish I could return my phone and get a pixel. @115858  @122986",6
